CodDpt,LibDpt,CodCirElec,LibCirElec,NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNuaCand,LibNuaCand
38,Isère,3806,6ème circonscription,6,DI SPIGNO,Yaqine,Mme,UG,Union de la gauche
38,Isère,3807,7ème circonscription,1,AUGUSTE,Benoît,M.,RN,Rassemblement National
38,Isère,3807,7ème circonscription,2,PERRODIN,Bruno,M.,EXG,Extrême gauche
38,Isère,3807,7ème circonscription,3,CHESSER,Helena,Mme,ENS,Ensemble ! (Majorité présidentielle)
38,Isère,3807,7ème circonscription,4,DICHARD,Dominique,Mme,UG,Union de la gauche
38,Isère,3807,7ème circonscription,5,NEUDER,Yannick,M.,LR,Les Républicains
38,Isère,3808,8ème circonscription,1,ABADIE,Caroline,Mme,ENS,Ensemble ! (Majorité présidentielle)
38,Isère,3808,8ème circonscription,2,LACAILLE,Jacques,M.,EXG,Extrême gauche
38,Isère,3808,8ème circonscription,3,MICHEL,Cécile,Mme,UG,Union de la gauche
38,Isère,3808,8ème circonscription,4,MANSOURI,Hanane,Mme,UXD,Union de l'extrême droite
38,Isère,3808,8ème circonscription,5,GALVES,Aurore,Mme,DIV,Divers
38,Isère,3808,8ème circonscription,6,LASSALLE,Jean-Claude,M.,LR,Les Républicains
38,Isère,3809,9ème circonscription,1,BENE,Cécile,Mme,RN,Rassemblement National
38,Isère,3809,9ème circonscription,2,BARADEL,Héloïse,Mme,LR,Les Républicains
38,Isère,3809,9ème circonscription,3,VASSAL,Emma,Mme,EXG,Extrême gauche
38,Isère,3809,9ème circonscription,4,JACQUIER-LAFORGE,Élodie,Mme,ENS,Ensemble ! (Majorité présidentielle)
38,Isère,3809,9ème circonscription,5,VERO,Salvador,M.,REC,Reconquête !
38,Isère,3809,9ème circonscription,6,OFFRANC PIRET,Gaelle,Mme,ECO,Ecologistes
38,Isère,3809,9ème circonscription,7,RADLO,Valentin,M.,DIV,Divers
38,Isère,3809,9ème circonscription,8,NOSBÉ,Sandrine,Mme,UG,Union de la gauche
38,Isère,3809,9ème circonscription,9,DETROYAT,Claude,Mme,EXG,Extrême gauche
38,Isère,3810,10ème circonscription,1,RICHOL,Joëlle,Mme,UG,Union de la gauche
38,Isère,3810,10ème circonscription,2,BORDES,Clément,M.,EXG,Extrême gauche
38,Isère,3810,10ème circonscription,3,MEYNIER-MILLEFERT,Marjolaine,Mme,ENS,Ensemble ! (Majorité présidentielle)
38,Isère,3810,10ème circonscription,4,LEPRETRE,Aurélien,M.,LR,Les Républicains
38,Isère,3810,10ème circonscription,5,PEREZ,Thierry,M.,RN,Rassemblement National
39,Jura,3901,1ère circonscription,1,GRABY,Valérie,Mme,RN,Rassemblement National
39,Jura,3901,1ère circonscription,2,BRONDEL,Anthony,M.,UG,Union de la gauche
39,Jura,3901,1ère circonscription,3,MOREL,Johanne,Mme,EXG,Extrême gauche
39,Jura,3901,1ère circonscription,4,BRULEBOIS,Danielle,Mme,ENS,Ensemble ! (Majorité présidentielle)
39,Jura,3902,2ème circonscription,1,BIGOT,André,M.,REC,Reconquête !
39,Jura,3902,2ème circonscription,2,TERNANT,Evelyne,Mme,UG,Union de la gauche
39,Jura,3902,2ème circonscription,3,MARCHET,Christian,M.,EXG,Extrême gauche
39,Jura,3902,2ème circonscription,4,LANCON,Patrick,M.,DSV,Droite souverainiste
39,Jura,3902,2ème circonscription,5,MOSCA,Thierry,M.,RN,Rassemblement National
39,Jura,3902,2ème circonscription,6,DALLOZ,Marie-Christine,Mme,LR,Les Républicains
39,Jura,3903,3ème circonscription,1,PRAT,Hervé,M.,UG,Union de la gauche
39,Jura,3903,3ème circonscription,2,REVOY,Dominique,Mme,EXG,Extrême gauche
39,Jura,3903,3ème circonscription,3,GRUET,Justine,Mme,LR,Les Républicains
39,Jura,3903,3ème circonscription,4,VUILLEMIN-PLANCON,Aurore,Mme,RN,Rassemblement National
40,Landes,4001,1ère circonscription,1,JARREAU,Dominique,M.,DVC,Divers centre
40,Landes,4001,1ère circonscription,2,LAFARGUE,Marie-Laure,Mme,UG,Union de la gauche
40,Landes,4001,1ère circonscription,3,FOSSEY,Veronique,Mme,RN,Rassemblement National
40,Landes,4001,1ère circonscription,4,DARRIEUSSECQ,Geneviève,Mme,ENS,Ensemble ! (Majorité présidentielle)
40,Landes,4001,1ère circonscription,5,AMESSAN,Degny Hermann,M.,DVC,Divers centre
40,Landes,4001,1ère circonscription,6,CHRIT,Fabienne,Mme,LR,Les Républicains
40,Landes,4001,1ère circonscription,7,HENAFF,Isabelle,Mme,REC,Reconquête !
40,Landes,4001,1ère circonscription,8,BON,Jean Claude,M.,EXG,Extrême gauche
40,Landes,4002,2ème circonscription,1,BIESBROUCK,Ludovic,M.,RN,Rassemblement National
40,Landes,4002,2ème circonscription,2,LESPADE,Jean-Marc,M.,UG,Union de la gauche
40,Landes,4002,2ème circonscription,3,LECUONA,Dominique,Mme,REG,Régionaliste
40,Landes,4002,2ème circonscription,4,VERNIER,Marc,M.,LR,Les Républicains
40,Landes,4002,2ème circonscription,5,CAUSSE,Lionel,M.,ENS,Ensemble ! (Majorité présidentielle)
40,Landes,4002,2ème circonscription,6,DAVID,Stéphane,M.,REC,Reconquête !
40,Landes,4002,2ème circonscription,7,DEMANGEOT,Pascal,M.,EXG,Extrême gauche
40,Landes,4003,3ème circonscription,1,SAINT-CRICQ,Brice,M.,LR,Les Républicains
40,Landes,4003,3ème circonscription,2,FRANCESCHINI,Sylvie,Mme,RN,Rassemblement National
40,Landes,4003,3ème circonscription,3,VALLAUD,Boris,M.,UG,Union de la gauche
40,Landes,4003,3ème circonscription,4,DELFOSSE,Christian,M.,REC,Reconquête !
40,Landes,4003,3ème circonscription,5,VOUTAZ,Carole,Mme,EXG,Extrême gauche
40,Landes,4003,3ème circonscription,6,LASSORT,Christelle,Mme,DVC,Divers centre
40,Landes,4003,3ème circonscription,7,GILLET DUFFRECHOU,Tom,M.,ENS,Ensemble ! (Majorité présidentielle)
40,Landes,4003,3ème circonscription,8,RICHARD,Matèu,M.,REG,Régionaliste
41,Loir-et-Cher,4101,1ère circonscription,1,DASSONNEVILLE,François,M.,DIV,Divers
41,Loir-et-Cher,4101,1ère circonscription,2,TRAN,Jean-Marc,M.,DIV,Divers
41,Loir-et-Cher,4101,1ère circonscription,3,FESNEAU,Marc,M.,ENS,Ensemble ! (Majorité présidentielle)
41,Loir-et-Cher,4101,1ère circonscription,4,BELKADI,Reda,M.,UG,Union de la gauche
41,Loir-et-Cher,4101,1ère circonscription,5,BARDET,Marine,Mme,RN,Rassemblement National
41,Loir-et-Cher,4101,1ère circonscription,6,VIEIRA,Gildas,M.,DVC,Divers centre
41,Loir-et-Cher,4101,1ère circonscription,7,LOMBARD,Alain,M.,EXG,Extrême gauche
41,Loir-et-Cher,4101,1ère circonscription,8,PARRA,Pierre Gilles,M.,LR,Les Républicains
41,Loir-et-Cher,4102,2ème circonscription,1,FOUQUE,Eric,M.,DIV,Divers
41,Loir-et-Cher,4102,2ème circonscription,2,GUILLEMAUD,Alexandre,M.,UDI,Union des Démocrates et Indépendants
41,Loir-et-Cher,4102,2ème circonscription,3,LANCELOT,Hervé,M.,REC,Reconquête !
41,Loir-et-Cher,4102,2ème circonscription,4,AUCANTE,Nils,M.,DVD,Divers droite
41,Loir-et-Cher,4102,2ème circonscription,5,MAYER,Sylvie,Mme,UG,Union de la gauche
41,Loir-et-Cher,4102,2ème circonscription,6,MAIDON,Caroline,Mme,EXG,Extrême gauche
41,Loir-et-Cher,4102,2ème circonscription,7,CHUDEAU,Roger,M.,RN,Rassemblement National
41,Loir-et-Cher,4102,2ème circonscription,8,DE SAINT PIERRE,Bénédicte,Mme,DVD,Divers droite
41,Loir-et-Cher,4103,3ème circonscription,1,MARION,Christophe,M.,ENS,Ensemble ! (Majorité présidentielle)
41,Loir-et-Cher,4103,3ème circonscription,2,PETIT,Noé,M.,UG,Union de la gauche
41,Loir-et-Cher,4103,3ème circonscription,3,DE OLIVEIRA,Virginia,Mme,RN,Rassemblement National
41,Loir-et-Cher,4103,3ème circonscription,4,LAMY,Claude,M.,EXG,Extrême gauche
41,Loir-et-Cher,4103,3ème circonscription,5,BONNASSIEUX,Alexandre,M.,REC,Reconquête !
42,Loire,4201,1ère circonscription,1,KEMLIN,Xavier,M.,DVD,Divers droite
42,Loire,4201,1ère circonscription,2,BROSSARD,Romain,M.,EXG,Extrême gauche
42,Loire,4201,1ère circonscription,3,CHORD,François,M.,DVD,Divers droite
42,Loire,4201,1ère circonscription,4,SIMON,Marie,Mme,RN,Rassemblement National
42,Loire,4201,1ère circonscription,5,BATAILLON,Quentin,M.,ENS,Ensemble ! (Majorité présidentielle)
42,Loire,4201,1ère circonscription,6,COURBON,Pierrick,M.,UG,Union de la gauche
42,Loire,4202,2ème circonscription,1,BREUIL,Hervé,M.,RN,Rassemblement National
42,Loire,4202,2ème circonscription,2,MOSSMANN,Martial,M.,DVC,Divers centre
42,Loire,4202,2ème circonscription,3,DIETERICH,Sophie,Mme,EXG,Extrême gauche
42,Loire,4202,2ème circonscription,4,LE JAOUEN,Eric,M.,UDI,Union des Démocrates et Indépendants
42,Loire,4202,2ème circonscription,5,FONTVIEILLE,Quentin,M.,DVC,Divers centre
42,Loire,4202,2ème circonscription,6,TAURINYA,Andrée,Mme,UG,Union de la gauche
42,Loire,4202,2ème circonscription,7,DOUSPIS,Nathalie,Mme,ECO,Ecologistes
42,Loire,4203,3ème circonscription,1,MANDON,Emmanuel,M.,ENS,Ensemble ! (Majorité présidentielle)
42,Loire,4203,3ème circonscription,2,LA MARCA,Angelina,Mme,RN,Rassemblement National
42,Loire,4203,3ème circonscription,3,BONY,Vincent,M.,UG,Union de la gauche
42,Loire,4203,3ème circonscription,4,DAOUD,Rachid,M.,DVG,Divers gauche
42,Loire,4203,3ème circonscription,5,HUSSEINI,Pauline,Mme,EXG,Extrême gauche
42,Loire,4204,4ème circonscription,1,BONNET,Sylvie,Mme,LR,Les Républicains
42,Loire,4204,4ème circonscription,2,PAEMELAERE,Bernard,M.,UG,Union de la gauche
42,Loire,4204,4ème circonscription,3,RAMBAUD,Gerbert,M.,RN,Rassemblement National
42,Loire,4204,4ème circonscription,4,IBBARI,Nora,Mme,EXG,Extrême gauche
42,Loire,4205,5ème circonscription,1,NAYME,Florence,Mme,ECO,Ecologistes
42,Loire,4205,5ème circonscription,2,ROCHE,Edith,Mme,EXG,Extrême gauche
42,Loire,4205,5ème circonscription,3,GRANGER,Sandrine,Mme,RN,Rassemblement National
42,Loire,4205,5ème circonscription,4,STEVENSON,Ismaël,M.,UG,Union de la gauche
42,Loire,4205,5ème circonscription,5,VERMOREL-MARQUES,Antoine,M.,LR,Les Républicains
42,Loire,4205,5ème circonscription,6,LACHAUD,Robert,M.,REC,Reconquête !
42,Loire,4205,5ème circonscription,7,ESTEVENY,Yann,M.,EXD,Extrême droite
42,Loire,4206,6ème circonscription,1,TRICHARD,Norbert,M.,EXG,Extrême gauche
42,Loire,4206,6ème circonscription,2,TAITE,Jean-Pierre,M.,LR,Les Républicains
42,Loire,4206,6ème circonscription,3,SILVA,Alexandre,M.,DVC,Divers centre
42,Loire,4206,6ème circonscription,4,HAURY,Sandra,Mme,ECO,Ecologistes
42,Loire,4206,6ème circonscription,5,GRANGER,Grégoire,M.,RN,Rassemblement National
42,Loire,4206,6ème circonscription,6,PETIOT,Yves,M.,EXG,Extrême gauche
42,Loire,4206,6ème circonscription,7,OLIVE,Marie-Paule,Mme,UG,Union de la gauche
42,Loire,4206,6ème circonscription,8,GUY-MERCIER,Yvan,M.,REC,Reconquête !
43,Haute-Loire,4301,1ère circonscription,1,DRACOS,Electre,Mme,EXG,Extrême gauche
43,Haute-Loire,4301,1ère circonscription,2,GACON,Celline,Mme,UG,Union de la gauche
43,Haute-Loire,4301,1ère circonscription,3,HEUZEY,Alexandre,M.,RN,Rassemblement National
43,Haute-Loire,4301,1ère circonscription,4,GALLIEN,Cécile Marcelle,Mme,ENS,Ensemble ! (Majorité présidentielle)
43,Haute-Loire,4301,1ère circonscription,5,WAUQUIEZ,Laurent,M.,LR,Les Républicains
43,Haute-Loire,4302,2ème circonscription,1,VIGIER,Jean-Pierre,M.,LR,Les Républicains
43,Haute-Loire,4302,2ème circonscription,2,BREBION,Antoine,M.,EXG,Extrême gauche
43,Haute-Loire,4302,2ème circonscription,3,GIRE-JOUBERT,Patricia Pierrette,Mme,ENS,Ensemble ! (Majorité présidentielle)
43,Haute-Loire,4302,2ème circonscription,4,CHAPAVEIRE,Andre Antoine Célestin,M.,UG,Union de la gauche
43,Haute-Loire,4302,2ème circonscription,5,FOURETS,Suzanne Maryse Denise,Mme,RN,Rassemblement National
44,Loire-Atlantique,4401,1ère circonscription,1,COLLOBER,Betty,Mme,EXG,Extrême gauche
44,Loire-Atlantique,4401,1ère circonscription,2,PECQUEUR,Bryan,M.,RN,Rassemblement National
44,Loire-Atlantique,4401,1ère circonscription,3,BELHAMITI,Mounir,M.,ENS,Ensemble ! (Majorité présidentielle)
44,Loire-Atlantique,4401,1ère circonscription,4,DEFRANCE,Hélène,Mme,EXG,Extrême gauche
44,Loire-Atlantique,4401,1ère circonscription,5,BENBRAHIM,Karim,M.,UG,Union de la gauche
44,Loire-Atlantique,4402,2ème circonscription,1,COPROS,Adrien,M.,DVG,Divers gauche
44,Loire-Atlantique,4402,2ème circonscription,2,FER,Nolwenn,Mme,RN,Rassemblement National
44,Loire-Atlantique,4402,2ème circonscription,3,CHIGNOLE,Zora,Mme,DIV,Divers
44,Loire-Atlantique,4402,2ème circonscription,4,VABRE,Nicolas,M.,EXG,Extrême gauche
44,Loire-Atlantique,4402,2ème circonscription,5,BAZILLE,Nicolas,M.,EXG,Extrême gauche
44,Loire-Atlantique,4402,2ème circonscription,6,KERBRAT,Andy,M.,UG,Union de la gauche
44,Loire-Atlantique,4402,2ème circonscription,7,AMROUCHE,Louisa,Mme,LR,Les Républicains
44,Loire-Atlantique,4402,2ème circonscription,8,OPPELT,Valérie,Mme,ENS,Ensemble ! (Majorité présidentielle)
44,Loire-Atlantique,4403,3ème circonscription,1,DOLIDON,Hélène,Mme,EXG,Extrême gauche
44,Loire-Atlantique,4403,3ème circonscription,2,PERROT,Gildas,M.,REG,Régionaliste
44,Loire-Atlantique,4403,3ème circonscription,3,VAN GOETHEM,Sophie,Mme,LR,Les Républicains
44,Loire-Atlantique,4403,3ème circonscription,4,AMIOT,Ségolène,Mme,UG,Union de la gauche
44,Loire-Atlantique,4403,3ème circonscription,5,ARC,Laurie,Mme,RN,Rassemblement National
44,Loire-Atlantique,4403,3ème circonscription,6,ANNEREAU,Matthieu,M.,ENS,Ensemble ! (Majorité présidentielle)
44,Loire-Atlantique,4404,4ème circonscription,1,GAUVIN,Mattis,M.,EXG,Extrême gauche
44,Loire-Atlantique,4404,4ème circonscription,2,PELLEGRINI,Stéphane,M.,EXG,Extrême gauche
44,Loire-Atlantique,4404,4ème circonscription,3,OLLÉON,François,M.,ECO,Ecologistes
44,Loire-Atlantique,4404,4ème circonscription,4,LUSSON,Astrid,Mme,DVD,Divers droite
44,Loire-Atlantique,4404,4ème circonscription,5,AMADOU,Aude,Mme,ENS,Ensemble ! (Majorité présidentielle)
44,Loire-Atlantique,4404,4ème circonscription,6,PINEAU,Gaëlle,Mme,RN,Rassemblement National
44,Loire-Atlantique,4404,4ème circonscription,7,LAERNOES,Julie,Mme,UG,Union de la gauche
44,Loire-Atlantique,4405,5ème circonscription,1,ROUSSEL,Fabrice,M.,UG,Union de la gauche
44,Loire-Atlantique,4405,5ème circonscription,2,CLOPEAU,Emmanuelle,Mme,EXG,Extrême gauche
44,Loire-Atlantique,4405,5ème circonscription,3,EL HAÏRY,Sarah,Mme,ENS,Ensemble ! (Majorité présidentielle)
44,Loire-Atlantique,4405,5ème circonscription,4,COMBY,Bruno,M.,UXD,Union de l'extrême droite
44,Loire-Atlantique,4406,6ème circonscription,1,CATHELINE,Marie-Paule,Mme,EXG,Extrême gauche
44,Loire-Atlantique,4406,6ème circonscription,2,PICHON,Julio,M.,RN,Rassemblement National
44,Loire-Atlantique,4406,6ème circonscription,3,HUNAULT,Alain,M.,DVD,Divers droite
44,Loire-Atlantique,4406,6ème circonscription,4,LEJAU,Fannie,Mme,DSV,Droite souverainiste
44,Loire-Atlantique,4406,6ème circonscription,5,RAUX,Jean-Claude,M.,UG,Union de la gauche
44,Loire-Atlantique,4407,7ème circonscription,1,CORBIN,Sophie,Mme,REC,Reconquête !
44,Loire-Atlantique,4407,7ème circonscription,2,BELIN,Marie-France,Mme,EXG,Extrême gauche
44,Loire-Atlantique,4407,7ème circonscription,3,JOSSO,Sandrine,Mme,ENS,Ensemble ! (Majorité présidentielle)
44,Loire-Atlantique,4407,7ème circonscription,4,MAHÉ,Véronique,Mme,UG,Union de la gauche
44,Loire-Atlantique,4407,7ème circonscription,5,PLOUVIER,Bertrand,M.,LR,Les Républicains
44,Loire-Atlantique,4407,7ème circonscription,6,HUNAULT,Michel,M.,UXD,Union de l'extrême droite
44,Loire-Atlantique,4407,7ème circonscription,7,BOURDEAU,Gaël,M.,DSV,Droite souverainiste
44,Loire-Atlantique,4408,8ème circonscription,1,LE BELLER,Eddy,M.,EXG,Extrême gauche
44,Loire-Atlantique,4408,8ème circonscription,2,DUFEU,Audrey,Mme,ENS,Ensemble ! (Majorité présidentielle)
44,Loire-Atlantique,4408,8ème circonscription,3,PERRIN,Xavier,M.,DVG,Divers gauche
44,Loire-Atlantique,4408,8ème circonscription,4,BOUCHET,Gauthier,M.,RN,Rassemblement National
44,Loire-Atlantique,4408,8ème circonscription,5,BEUVELET,Florence,Mme,LR,Les Républicains
44,Loire-Atlantique,4408,8ème circonscription,6,TAVEL,Matthias,M.,UG,Union de la gauche
44,Loire-Atlantique,4409,9ème circonscription,1,PAPOT,Aurore,Mme,DSV,Droite souverainiste
44,Loire-Atlantique,4409,9ème circonscription,2,MACON,Hélène,Mme,UG,Union de la gauche
44,Loire-Atlantique,4409,9ème circonscription,3,BRARD,Jean-Michel,M.,DVD,Divers droite
44,Loire-Atlantique,4409,9ème circonscription,4,HERVO,Annie,Mme,EXG,Extrême gauche
44,Loire-Atlantique,4409,9ème circonscription,5,CHOMARD,Laurent,M.,REC,Reconquête !
44,Loire-Atlantique,4409,9ème circonscription,6,LE GAL LA SALLE,Annie,Mme,ECO,Ecologistes
44,Loire-Atlantique,4409,9ème circonscription,7,MALDINEY,Bastian,M.,RN,Rassemblement National
44,Loire-Atlantique,4409,9ème circonscription,8,BIZIEN,Yannis,M.,REG,Régionaliste
44,Loire-Atlantique,4410,10ème circonscription,1,COTREL,Stéphanie,Mme,RN,Rassemblement National
44,Loire-Atlantique,4410,10ème circonscription,2,VIANCIN,Maxime,M.,UG,Union de la gauche
44,Loire-Atlantique,4410,10ème circonscription,3,CHEVALIER,Bruno,M.,DVG,Divers gauche
44,Loire-Atlantique,4410,10ème circonscription,4,ERRANTE,Sophie,Mme,ENS,Ensemble ! (Majorité présidentielle)
44,Loire-Atlantique,4410,10ème circonscription,5,COUSIN,Jacques,M.,DSV,Droite souverainiste
44,Loire-Atlantique,4410,10ème circonscription,6,GARDAIR,Emmanuèle,Mme,EXG,Extrême gauche
44,Loire-Atlantique,4410,10ème circonscription,7,RINEAU,Xavier,M.,LR,Les Républicains
45,Loiret,4501,1ère circonscription,1,RABAULT,Tiffanie,Mme,RN,Rassemblement National
45,Loiret,4501,1ère circonscription,2,KOUNOWSKI,Ghislaine,Mme,UG,Union de la gauche
45,Loiret,4501,1ère circonscription,3,MAURICE,Nicole,Mme,REC,Reconquête !
45,Loiret,4501,1ère circonscription,4,CHASSANG,Guillaume,M.,DVC,Divers centre
45,Loiret,4501,1ère circonscription,5,TREPKA,Claude,M.,EXG,Extrême gauche
45,Loiret,4501,1ère circonscription,6,RIST,Stéphanie,Mme,ENS,Ensemble ! (Majorité présidentielle)
45,Loiret,4502,2ème circonscription,1,COLAS,Cyril,M.,LR,Les Républicains
45,Loiret,4502,2ème circonscription,2,JANVIER,Caroline,Mme,ENS,Ensemble ! (Majorité présidentielle)
45,Loiret,4502,2ème circonscription,3,MEGDOUD,Farida,Mme,EXG,Extrême gauche
45,Loiret,4502,2ème circonscription,4,CARRANI,Bruno,M.,ECO,Ecologistes
45,Loiret,4502,2ème circonscription,5,DUPLESSY,Emmanuel,M.,UG,Union de la gauche
45,Loiret,4502,2ème circonscription,6,CHAILLOU,Yann,M.,DVG,Divers gauche
45,Loiret,4502,2ème circonscription,7,BABIN,Elodie,Mme,RN,Rassemblement National
45,Loiret,4502,2ème circonscription,8,DUVILLARD,Marie-Odile,Mme,REC,Reconquête !
45,Loiret,4502,2ème circonscription,9,AACHBOUN,Ahmed,M.,DVG,Divers gauche
45,Loiret,4503,3ème circonscription,1,DE PÉLICHY,Constance,Mme,DVC,Divers centre
45,Loiret,4503,3ème circonscription,2,NAULIN,Michel,M.,EXG,Extrême gauche
45,Loiret,4503,3ème circonscription,3,PARIS,Mathilde,Mme,RN,Rassemblement National
45,Loiret,4503,3ème circonscription,4,MAURICE,Thomas,M.,REC,Reconquête !
45,Loiret,4503,3ème circonscription,5,VERDE,Clément,M.,UG,Union de la gauche
45,Loiret,4504,4ème circonscription,1,HARLÉ,Mélusine,Mme,ENS,Ensemble ! (Majorité présidentielle)
45,Loiret,4504,4ème circonscription,2,CLERGUE,Dominique,Mme,EXG,Extrême gauche
45,Loiret,4504,4ème circonscription,3,NOTTIN,Bruno,M.,UG,Union de la gauche
45,Loiret,4504,4ème circonscription,4,LOUBERT,Georges,M.,REC,Reconquête !
45,Loiret,4504,4ème circonscription,5,LÉVY,Ariel,M.,LR,Les Républicains
45,Loiret,4504,4ème circonscription,6,ROCHE,Françoise,Mme,DIV,Divers
45,Loiret,4504,4ème circonscription,7,MÉNAGÉ,Thomas,M.,RN,Rassemblement National
45,Loiret,4505,5ème circonscription,1,LACAPELLE,Jean-Lin,M.,RN,Rassemblement National
45,Loiret,4505,5ème circonscription,2,BOUTET,Anne-Laure,Mme,UG,Union de la gauche
45,Loiret,4505,5ème circonscription,3,ROBERT,Martine,Mme,REC,Reconquête !
45,Loiret,4505,5ème circonscription,4,BIARDEAU,Christine,Mme,DIV,Divers
45,Loiret,4505,5ème circonscription,5,BROSSE,Anthony,M.,ENS,Ensemble ! (Majorité présidentielle)
45,Loiret,4505,5ème circonscription,6,QUELIN,Benjamin,M.,DVD,Divers droite
45,Loiret,4505,5ème circonscription,7,SOTTEJEAU,Céline,Mme,EXG,Extrême gauche
45,Loiret,4506,6ème circonscription,1,RAMOS,Richard,M.,ENS,Ensemble ! (Majorité présidentielle)
45,Loiret,4506,6ème circonscription,2,ZELLER,Anthony,M.,RN,Rassemblement National
45,Loiret,4506,6ème circonscription,3,CHOQUEL,David,M.,EXG,Extrême gauche
45,Loiret,4506,6ème circonscription,4,LAVIALLE,Christophe,M.,UG,Union de la gauche
45,Loiret,4506,6ème circonscription,5,LAMARQUE,Isabelle,Mme,REC,Reconquête !
45,Loiret,4506,6ème circonscription,6,POISSON,Jean-Luc,M.,LR,Les Républicains
45,Loiret,4506,6ème circonscription,7,BERTHAULT-KORZHYK,Annie,Mme,DSV,Droite souverainiste
46,Lot,4601,1ère circonscription,1,DECREMPS,Frédéric,M.,ENS,Ensemble ! (Majorité présidentielle)
46,Lot,4601,1ère circonscription,2,PRADIÉ,Aurélien,M.,LR,Les Républicains
46,Lot,4601,1ère circonscription,3,TESSON,François,M.,REC,Reconquête !
46,Lot,4601,1ère circonscription,4,BOUGEARD,Elsa,Mme,UG,Union de la gauche
